node_id,asn,path_occurrences,in_degree,out_degree,name,org_id,info_traffic,info_ratio,info_scope,info_type,info_prefixes4,info_prefixes6,info_unicast,info_multicast,info_ipv6,ix_count,fac_count,policy_url,policy_general,policy_locations,policy_ratio,policy_contracts
10353,198604,10322,8,0,Victor.pl,17446,10-20Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,2,0,True,False,False,2,1,,Open,Not Required,False,Not Required
10354,198610,1637152,38,0,BeGet,13616,20-50Gbps,Mostly Outbound,Europe,Enterprise,0,0,True,False,False,6,0,,Open,Preferred,False,Required
10355,198611,34695,16,0,M-Networks Sp. z o.o.,14836,1-5Gbps,Balanced,Europe,Enterprise,9,4,True,True,True,3,2,https://m-networks.pl,Open,Not Required,False,Not Required
10356,198622,48617,41,0,ADFORM,17067,,Not Disclosed,Global,,4,2,True,False,True,3,0,,Selective,Not Required,False,Not Required
10357,198642,5172,8,0,,,,,,,,,,,,,,,,,,
10358,198651,121264,110,0,HOSTLINE,14317,,Balanced,Global,,30,30,True,True,True,4,3,,Open,Not Required,False,Not Required
10359,198655,4560,7,0,,,,,,,,,,,,,,,,,,
10360,198675,14990,12,0,,,,,,,,,,,,,,,,,,
10361,198690,26101,3,0,Fibrecast,36053,,Not Disclosed,Not Disclosed,,4,0,True,False,False,1,3,,Open,Not Required,False,Not Required
10362,198709,19338,6,0,Info-Serwis Jacek Jarosz,15869,10-20Gbps,Balanced,Regional,Cable/DSL/ISP,2,1,True,True,True,2,2,,Open,Not Required,False,Not Required
10363,198713,10298,4,0,,,,,,,,,,,,,,,,,,
10364,198720,33593,19,0,,,,,,,,,,,,,,,,,,
10365,198721,43110,49,0,Progetto8,7785,10-20Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,50,10,True,False,True,5,2,,Open,Not Required,False,Not Required
10366,198726,141122,125,0,WEMAConnect GmbH,10408,50-100Gbps,Heavy Inbound,Europe,Cable/DSL/ISP,100,20,True,False,True,5,6,,Open,Not Required,False,Not Required
10367,198736,39520,97,0,Stream Networks,11866,,Balanced,Europe,NSP,150,1000,True,False,True,3,3,,Open,Not Required,False,Not Required
10368,198763,9787,44,0,,,,,,,,,,,,,,,,,,
10369,198766,8882,13,0,Netsystem,16365,10-20Gbps,Not Disclosed,Regional,Cable/DSL/ISP,0,0,True,False,False,2,2,,Open,Not Required,False,Not Required
10370,198777,26110,5,0,,,,,,,,,,,,,,,,,,
10371,198781,160460,180,1,Conn3ct,12664,,Balanced,Global,NSP,100,5,True,False,True,13,16,,Selective,Not Required,False,Not Required
10372,198785,38297,5,0,Sedmi Odjel d.o.o.,13345,1-5Gbps,Mostly Outbound,Regional,NSP,20,1,True,False,True,1,3,,Open,Not Required,False,Not Required
10373,198792,4465,129,0,DSTORAGE,6258,,Heavy Outbound,Global,NSP,500,500,True,False,True,1,0,,Open,Not Required,False,Not Required
10374,198812,4610,1,0,,,,,,,,,,,,,,,,,,
10375,198851,5214,5,0,,,,,,,,,,,,,,,,,,
10376,198857,32293,9,1,nowogrod.NET,19830,1-5Gbps,Not Disclosed,Regional,Cable/DSL/ISP,3,1,True,False,False,3,0,,Open,Not Required,False,Not Required
10377,198858,4480,1,0,,,,,,,,,,,,,,,,,,
10378,198881,36476,3,0,,,,,,,,,,,,,,,,,,
10379,198884,4415,10,0,,,,,,,,,,,,,,,,,,
10380,198890,106820,30,4,Albanian Fiber Telecommunications,35960,,Not Disclosed,Not Disclosed,,16384,256,True,False,True,2,1,,Open,Not Required,False,Not Required
10381,198891,5214,6,0,Net Area,19576,,Not Disclosed,Not Disclosed,Cable/DSL/ISP,1,0,True,False,False,2,1,,Open,Preferred,False,Not Required
10382,198895,21965,93,0,TechAde,35075,,Not Disclosed,Not Disclosed,Cable/DSL/ISP,10,5,True,False,True,2,1,,Open,Not Required,False,Not Required
10383,198896,5190,6,0,CityLAN Lukasz Wajs,16085,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,,,False,
10384,198906,39434,6,0,InterArena,15875,1-5Gbps,Balanced,Regional,Cable/DSL/ISP,1,0,True,False,False,3,3,,Open,Not Required,False,Not Required
10385,198909,10302,4,0,Bartosz Bartczak Algrim 2,15512,100-1000Mbps,Balanced,Regional,Cable/DSL/ISP,2,0,True,False,False,1,1,,Open,Not Required,False,Not Required
10386,198910,5171,5,0,NETPAK,23048,1-5Gbps,Balanced,Regional,Cable/DSL/ISP,2,0,True,False,False,2,0,,Open,Not Required,False,Not Required
10387,198912,20930,3,0,,,,,,,,,,,,,,,,,,
10388,198913,88654,14,0,Babiel,14023,,Heavy Outbound,Regional,Content,30,10,True,False,True,1,3,,Selective,Not Required,False,Not Required
10389,198916,29257,14,0,Inweb Adriatico,30575,,Not Disclosed,Not Disclosed,,6,1,False,False,False,1,1,,Open,Not Required,False,Not Required
10390,198921,4403,10,0,,,,,,,,,,,,,,,,,,
10391,198927,5217,7,0,,,,,,,,,,,,,,,,,,
10392,198930,42579,171,1,Vereinigte Stadtwerke Media,11470,100-200Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,15,10,True,False,True,4,2,,Open,Not Required,False,Not Required
10393,198935,47512,10,0,,,,,,,,,,,,,,,,,,
10394,198945,5184,9,0,,,,,,,,,,,,,,,,,,
10395,198948,46959,9,0,UNINET Sp. z o.o.,15019,5-10Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,3,0,True,False,False,3,2,,Open,Not Required,False,Not Required
10396,198949,7913784,58,29,Radware,21708,,Not Disclosed,Global,,1000,500,False,False,False,3,0,,Open,Not Required,False,Not Required
10397,198951,7598,41,0,BLS,35318,,Not Disclosed,Not Disclosed,Enterprise,5,5,True,False,True,0,0,,Open,Not Required,False,Not Required
10398,198953,26145,12,0,,,,,,,,,,,,,,,,,,
10399,198967,294027,127,0,BITel,16043,50-100Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,200,200,True,False,True,3,3,,Open,Not Required,False,Not Required
10400,198975,13029,6,0,MATSAT,36642,10-20Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,3,0,True,False,False,1,0,,Open,Not Required,False,Not Required
10401,198982,5172,5,0,,,,,,,,,,,,,,,,,,
10402,198984,26694,19,2,Bialnet,28019,20-50Gbps,Not Disclosed,Not Disclosed,Cable/DSL/ISP,1000,200,True,False,False,3,0,,Open,Not Required,False,Not Required
10403,199020,40809,31,0,AVANT Ltd.,37414,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,,,False,
10404,199023,8684,6,0,,,,,,,,,,,,,,,,,,
10405,199042,38943,14,0,Numeria,24211,5-10Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,9,0,True,False,False,2,2,,Open,Not Required,False,Not Required
10406,199061,22704,16,0,KM-NET,15856,50-100Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,20,1,True,False,True,2,2,,Open,Not Required,False,Not Required
10407,199075,26736,19,0,TVEUROSAT,39318,5-10Gbps,,Europe,Cable/DSL/ISP,6,0,True,True,True,2,0,,Open,Not Required,False,Not Required
10408,199081,543912,55,9,Lancom,21297,,Balanced,Global,NSP,100,50,True,False,True,11,11,,Open,Not Required,False,Not Required
10409,199091,4430,9,0,,,,,,,,,,,,,,,,,,
10410,199095,54158,65,0,Citymesh,29357,5-10Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,64,16,True,False,False,2,3,,Open,Not Required,False,Not Required
10411,199103,8656,15,0,,,,,,,,,,,,,,,,,,
10412,199113,10406,7,0,SOFTEX,17380,5-10Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,2,0,True,False,False,2,0,,Open,Not Required,False,Not Required
10413,199116,3195,49,0,REZEL,34906,100-1000Mbps,Heavy Inbound,Not Disclosed,Non-Profit,10,20,True,False,True,1,1,,Open,Not Required,False,Not Required
10414,199118,26418,13,0,Heinlein Support,13820,100-1000Mbps,Balanced,Global,Content,5,1,True,False,True,1,2,,Open,Not Required,False,Not Required
10415,199121,4444,4,0,Flexoptix GmbH,8893,0-20Mbps,Mostly Outbound,Global,Content,1,0,True,False,True,9,0,,Open,Not Required,False,Not Required
10416,199125,8798,46,0,Alliance Reseaux SAS,15772,100-1000Mbps,Balanced,Not Disclosed,Cable/DSL/ISP,1,0,True,False,False,2,0,,Selective,Not Required,False,Not Required
10417,199138,5175,4,0,OsadaNET,25595,100-1000Mbps,Balanced,Regional,Non-Profit,1,0,True,False,False,1,1,,Open,Not Required,False,Not Required
10418,199150,8669,31,0,Excedo Networks AB,8547,100-1000Mbps,Balanced,Europe,NSP,5,1,True,True,True,3,1,,Open,Preferred,False,Not Required
10419,199162,8918,11,0,Wifinetcom SRL,34922,,Not Disclosed,Europe,Cable/DSL/ISP,2,0,False,False,False,1,0,,Open,Not Required,False,Not Required
10420,199163,43907,123,0,UBL Informationssysteme,19704,,Not Disclosed,Not Disclosed,,10,6,True,False,True,2,3,,Open,Not Required,False,Not Required
10421,199181,18022,125,1,Orakom,14092,5-10Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,10,5,True,False,False,4,3,,Open,Preferred,False,Not Required
10422,199188,10384,5,0,PrimeXM Cyprus AS199188,24240,1-5Gbps,Balanced,Europe,Enterprise,2,0,True,False,False,1,1,,Selective,Not Required,False,Not Required
10423,199197,15657,6,0,Raich,20341,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
10424,199201,15597,6,0,SPI-NET Norbert Nowicki,16275,1-5Gbps,Balanced,Regional,Cable/DSL/ISP,3,0,True,False,False,1,1,,Open,Not Required,False,Not Required
10425,199218,26684,3,0,,,,,,,,,,,,,,,,,,
10426,199226,8728,20,0,Cablemel,15621,5-10Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,2,0,True,False,False,1,1,,Open,Required - EU,False,Not Required
10427,199231,22522,4,2,,,,,,,,,,,,,,,,,,
10428,199235,12957,12,0,,,,,,,,,,,,,,,,,,
10429,199238,5262,8,0,,,,,,,,,,,,,,,,,,
10430,199244,8746,5,0,Altus IT,73,100-1000Mbps,Balanced,Global,NSP,1,1,True,False,True,1,1,,Open,Not Required,False,Not Required
10431,199246,10550,4,0,TopHost,17556,1-5Gbps,Mostly Outbound,Europe,Content,7,1,True,False,True,1,1,,Open,Not Required,False,Not Required
10432,199248,36132,48,0,NUMLOG,8787,100-1000Mbps,Balanced,Europe,Cable/DSL/ISP,8,0,True,False,True,2,3,,Open,Not Required,False,Not Required
10433,199250,30492,19,0,Centrum Komputerowe PARTNET Mirosław Wolszlegier,15845,5-10Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,21,0,True,False,False,2,1,http://www.ckpartnet.pl,Open,Not Required,False,Not Required
10434,199252,5160,6,0,,,,,,,,,,,,,,,,,,
10435,199265,20847,7,0,Inwep,15878,1-5Gbps,Balanced,Regional,Cable/DSL/ISP,2,1,True,False,False,1,1,,Open,Not Required,False,Not Required
10436,199283,99880,32,0,Structured Communications,7564,1-5Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,30,100,True,False,True,1,1,http://www.as199283.net,Selective,Not Required,False,Not Required
10437,199284,100682,126,1,ThüringenDSL/encoLine,2341,100-200Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,500,750,True,False,True,2,5,,Open,Not Required,False,Not Required
10438,199285,8816,1,0,AllWorldIT GB,34833,1-5Gbps,Balanced,Global,Network Services,200,50,True,False,True,0,1,,Open,Not Required,False,Not Required
10439,199286,15585,8,0,Abtec Network Systems,28399,,,Europe,Network Services,6,0,True,False,False,2,3,https://www.abtecnet.com/abtec-network-systems-peering-policy/,Open,Not Required,False,Not Required
10440,199289,18463,4,0,,,,,,,,,,,,,,,,,,
10441,199296,26310,8,0,Virtual Space,18762,,Not Disclosed,Not Disclosed,,0,0,True,False,False,2,0,,Open,Not Required,False,Not Required
10442,199298,4346,36,0,GIGANET CZ,21958,10-20Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,22,32,True,False,True,2,0,,Open,Not Required,False,Not Required
10443,199310,580,7,0,Wolfxun Experimental Network,34866,1-5Gbps,Balanced,Global,Content,200,2000,True,True,True,11,0,,Open,Preferred,False,Not Required
10444,199319,72990,11,0,VOICE NET S.A.,15057,20-50Gbps,Balanced,Not Disclosed,Cable/DSL/ISP,0,0,True,True,True,4,2,,Open,Not Required,False,Not Required
10445,199324,158086,33,1,Dodonet,12969,10-20Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,10,2,True,False,True,3,4,,Open,Not Required,False,Not Required
10446,199325,21840,31,0,Semplify,27021,1-5Gbps,Heavy Outbound,Europe,Content,4,0,True,False,False,1,0,,Open,Not Required,False,Not Required
10447,199330,14304,3,0,CentralNic Anycast A,16779,,Heavy Outbound,Global,Content,6,6,True,False,True,4,2,https://as42044.net/,No,Not Required,False,Not Required
10448,199332,22790,43,0,Digifoon Group AS199332,8083,1-5Gbps,Balanced,Europe,Enterprise,25,10,True,False,True,1,4,,Open,Preferred,False,Not Required
10449,199335,92349,93,0,Talk Straight Group Ltd,10360,20-50Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,20,1,True,False,False,2,3,,Open,Not Required,False,Not Required
10450,199338,10344,5,0,Adam Ryszewski AR-NET,15710,1-5Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,1,0,True,False,False,2,0,,Open,Not Required,False,Not Required
10451,199341,20674,6,0,Margonet,16440,1-5Gbps,Balanced,Regional,Cable/DSL/ISP,2,0,True,False,False,2,2,,Open,Not Required,False,Not Required
10452,199348,37710,38,0,FIBRAWEB,40524,10-20Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,50,50,True,False,False,1,3,,Open,Not Required,False,Not Required
10453,199362,10390,23,0,Wish Networks,23901,5-10Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,0,0,True,False,False,2,2,,Selective,Not Required,True,Not Required
10454,199364,8885,7,0,RAX,8730,5-10Gbps,Mostly Outbound,Europe,Content,1000,50,True,False,True,0,1,,Open,Not Required,False,Not Required
10455,199378,4342,6,0,DBS Internet,30645,,Heavy Inbound,Europe,NSP,1000000,100000,True,False,False,1,0,https://dbsinternet.pl,Open,Not Required,False,Not Required
10456,199381,5191,5,0,DATAMAX,16127,100-1000Mbps,Balanced,Regional,Cable/DSL/ISP,0,0,True,False,False,1,1,,Open,Not Required,False,Not Required
10457,199390,13617,13,0,Alfa Komputer System,28398,1-5Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,3,0,True,False,False,2,2,,Open,Not Required,False,Not Required
10458,199392,4602,2,0,SHIZHENG NIE,34841,0-20Mbps,Mostly Inbound,Not Disclosed,,0,10,False,False,True,2,0,,Open,Not Required,False,Not Required
10459,199396,4238,36,0,Association SamesWireless,9687,100-1000Mbps,Balanced,Europe,Non-Profit,2,0,True,False,True,1,1,,Open,Not Required,False,Not Required
10460,199399,1052,17,0,Greek Internet Exchange (GR-IX),1904,,Not Disclosed,Not Disclosed,,0,0,True,False,True,1,0,,Open,Not Required,False,Not Required
10461,199400,4361,30,0,,,,,,,,,,,,,,,,,,
10462,199403,14240,3,0,,,,,,,,,,,,,,,,,,
10463,199405,4411,21,0,,,,,,,,,,,,,,,,,,
10464,199406,4369,1,0,,,,,,,,,,,,,,,,,,
10465,199410,4408,14,0,TMF Poland TruNet Maciej Filipowicz,15076,100-1000Mbps,Not Disclosed,Europe,Cable/DSL/ISP,1,1,True,False,True,1,2,,Open,Not Required,False,Not Required
10466,199411,5172,7,0,,,,,,,,,,,,,,,,,,
10467,199413,36811,5,0,AIR-NET,15607,1-5Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,0,0,True,False,False,1,1,,Open,Not Required,False,Not Required
10468,199414,2011628,25,17,NeoProtect,35287,50-100Gbps,Balanced,Global,Network Services,500,50,True,False,True,6,12,,Selective,Not Required,False,Not Required
10469,199416,4452,5,0,Vultus,19749,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
10470,199421,21814,112,0,MTI Teleport,19033,,Mostly Outbound,Europe,,10,10,True,False,True,1,0,,Open,Not Required,False,Not Required
10471,199432,34760,1,0,,,,,,,,,,,,,,,,,,
10472,199434,37238,36,2,CONSORCIO DE TELECOMUNICACIONES AVANZADA S.A.,16248,5-10Gbps,Balanced,Europe,Cable/DSL/ISP,16,1,True,False,True,2,3,,Open,Not Required,False,Not Required
10473,199439,12981,14,0,Dreamlink sp. z o.o.,35074,1-5Gbps,Balanced,Europe,Cable/DSL/ISP,3,0,True,False,False,2,2,https://peering.dreamlink.pl,Open,Not Required,False,Not Required
10474,199441,39924,4,0,,,,,,,,,,,,,,,,,,
10475,199451,10299,6,0,NET-SPACE,17056,1-5Gbps,Balanced,Europe,Cable/DSL/ISP,2,0,True,True,False,2,2,https://apps.db.ripe.net/search/query.html?searchtext=AS199451,Open,Not Required,False,Not Required
10476,199452,47810,90,0,MS3 Network,20353,,,Europe,Cable/DSL/ISP,0,0,True,False,False,1,2,,Open,Not Required,False,Not Required
10477,199468,22088,91,0,Grain Connect,16597,50-100Gbps,Mostly Inbound,Europe,,5,20,True,False,True,3,2,,Open,Not Required,False,Not Required
10478,199471,4647,68,0,S5B,34915,0-20Mbps,Balanced,Europe,Cable/DSL/ISP,10,10,True,False,True,6,0,https://s5b.org/peering_policy.html,Open,Not Required,False,Not Required
10479,199473,5214,9,0,Barnet,19396,1-5Gbps,Balanced,Regional,Cable/DSL/ISP,22,0,True,False,False,1,1,,Open,Not Required,False,Not Required
10480,199475,10444,7,0,Mazowieckie Sieci Swiatlowodowe sp. z o.o.,15569,1-5Gbps,Heavy Inbound,Regional,,22,0,True,False,False,1,1,,Open,Not Required,False,Not Required
10481,199478,196857,16,0,Radiokable,31976,,Not Disclosed,Regional,Cable/DSL/ISP,256,3,True,False,False,1,0,,Open,Not Required,False,Not Required
10482,199481,4435,83,0,K3 Hosting,20383,100-1000Mbps,Mostly Inbound,Global,Content,7,0,True,False,False,2,4,,Open,Preferred,False,Not Required
10483,199483,68476,143,0,NXO France WAN,15997,,Balanced,Europe,Cable/DSL/ISP,200,100,True,False,True,10,12,,Open,Not Required,False,Not Required
10484,199490,9536,37,1,INTERCONNECT s.r.o.,15249,20-50Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,10000,1000,True,False,True,2,1,,Open,Not Required,False,Not Required
10485,199491,4407,12,0,,,,,,,,,,,,,,,,,,
10486,199494,36486,8,0,ETTH Bartosz Bachowski,14823,5-10Gbps,Balanced,Regional,Cable/DSL/ISP,26,0,True,True,False,2,0,,Open,Not Required,False,Not Required
10487,199496,68650,32,0,E-PORTS AMPLE DE BANDA I INTERNET,15549,10-20Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,11,6,True,False,True,4,1,,Open,Not Required,False,Not Required
10488,199503,5235,10,0,LanNet LW,16238,1-5Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,1,0,True,True,False,3,1,,Open,Not Required,False,Not Required
10489,199508,76222,36,0,S1 Networks,21657,10-20Gbps,Balanced,Regional,Cable/DSL/ISP,50,20,True,False,True,8,14,,Open,Not Required,False,Not Required
10490,199510,9706,6,0,WIFIMAX,15523,1-5Gbps,Balanced,Regional,Cable/DSL/ISP,0,0,True,False,False,3,2,,Open,Not Required,False,Not Required
10491,199516,20872,8,0,Packnet Limited,11062,20-100Mbps,Balanced,Europe,Cable/DSL/ISP,10,5,True,False,True,1,3,,Open,Not Required,False,Not Required
10492,199517,5175,6,0,Intermatik Mateusz Skucik,15258,1-5Gbps,Balanced,Regional,Cable/DSL/ISP,2048,0,True,False,False,2,1,,Open,Not Required,False,Not Required
10493,199518,12256483,21,118,Gregory Shapiro,34749,,Not Disclosed,Global,Educational/Research,5,40,True,False,True,15,1,https://as199518.net/,Open,Not Required,False,Not Required
10494,199520,22175,24,0,Dustin,29563,100-1000Mbps,Mostly Outbound,Not Disclosed,,3,1,False,False,False,0,0,,Open,Not Required,False,Not Required
10495,199524,162858481,417,5802,Gcore,13015,10-20Tbps,Heavy Outbound,Global,Content,2000,500,True,False,True,105,98,https://gcore.com/internet-peering/,Selective,Preferred,False,Not Required
10496,199535,5106,1,0,,,,,,,,,,,,,,,,,,
10497,199536,26278,39,0,TechDigital,25713,5-10Gbps,Mostly Inbound,Europe,,0,0,True,False,True,3,2,,Open,Not Required,False,Not Required
10498,199554,17348,52,0,bachofen.net,18005,,Not Disclosed,Not Disclosed,,10,2,True,False,True,1,0,,Open,Not Required,False,Not Required
10499,199562,18157,42,0,EDIFICOM,19369,1-5Gbps,Balanced,Europe,,1,1,True,False,True,1,1,,Open,Preferred,False,Not Required
10500,199585,21010,10,0,TELNET Ropczyce Sp. z o.o.,15885,10-20Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,8,0,True,False,False,4,2,,Open,Not Required,False,Not Required
10501,199599,813079,41,15,Telecom-Birzha,12176,50-100Gbps,Mostly Outbound,Regional,NSP,2000,100,True,False,True,6,8,,Open,Not Required,False,Not Required
10502,199610,628842,152,0,Nitrado (marbis),14767,100-200Gbps,Mostly Outbound,Global,Content,2500,2000,True,False,True,11,17,,Selective,Not Required,False,Not Required
10503,199614,197511,2,0,,,,,,,,,,,,,,,,,,
10504,199624,92762,40,2,DKTEL,21478,10-20Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,100,50,True,False,True,6,1,,Open,Not Required,False,Not Required
10505,199645,4386,11,0,integrate-it Netzwerke GmbH,15274,,Not Disclosed,Not Disclosed,NSP,1,1,False,False,False,1,1,,Open,Not Required,False,Not Required
10506,199660,26949,36,0,Cloudata,7602,100-1000Mbps,Balanced,Europe,NSP,2,0,True,False,True,3,3,,Open,Preferred,False,Not Required
10507,199661,14657,2,0,KAYAK Europe,21020,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
10508,199662,18484,43,0,EXION,36488,,Not Disclosed,Not Disclosed,,0,0,False,False,False,1,0,,Open,Not Required,False,Not Required
10509,199665,4343,32,0,RADIOLINKplus.cz,15253,5-10Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,1,1,True,False,True,1,1,,Open,Not Required,False,Not Required
10510,199666,22686,34,0,Hynet,21026,1-5Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,5,5,True,False,True,4,2,,Open,Not Required,False,Not Required
10511,199669,41979,43,0,ATLEX.RU,23265,,Mostly Outbound,Global,Content,6,2,True,False,True,4,3,,Open,Not Required,False,Not Required
10512,199670,18880,112,0,DNS Belgium VZW - Anycast,16297,0-20Mbps,Not Disclosed,Europe,Non-Profit,4,4,False,False,False,7,5,,Selective,Not Required,False,Not Required
10513,199692,4542,8,0,VISIONCUBE S.A.,38760,,Not Disclosed,Not Disclosed,Cable/DSL/ISP,1,0,False,False,False,2,3,,Open,Not Required,False,Not Required
10514,199710,22360,115,0,DAZN,40683,,Heavy Outbound,Global,Content,1,1,True,True,True,4,4,,Selective,Not Required,False,Not Required
10515,199713,75015,85,0,MLL Telecom,22055,10-20Gbps,Balanced,Europe,NSP,10,0,True,False,False,3,0,http://noc@mlltelecom.com,Open,Not Required,False,Not Required
10516,199715,140661,15,0,MSI Telekom Sp. z o.o. Sp. k.,38192,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,,,False,
10517,199723,29849,18,0,Strzyzowski.Net,14845,10-20Gbps,Balanced,Regional,Cable/DSL/ISP,22,4,True,True,True,4,2,,Open,Not Required,False,Not Required
10518,199732,13393,16,0,,,,,,,,,,,,,,,,,,
10519,199744,73634,1,2,itesys,19375,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
10520,199752,17448,81,0,Go-Trex,34240,10-20Gbps,Balanced,Not Disclosed,Cable/DSL/ISP,8,4,True,False,True,3,3,,Open,Not Required,False,Not Required
10521,199758,63695,42,0,NEXYLAN,26736,100-1000Mbps,Heavy Outbound,Europe,,40,20,True,False,True,2,2,,Open,Not Required,False,Not Required
10522,199774,5238,7,0,CYBERNET,15713,100-1000Mbps,Balanced,Regional,Cable/DSL/ISP,0,0,True,False,False,1,1,,Open,Not Required,False,Not Required
10523,199775,65705,92,0,Connexin Limited,14356,,Mostly Inbound,Regional,Cable/DSL/ISP,20,0,True,False,False,5,3,,Open,Not Required,False,Not Required
10524,199787,5189,4,0,StormNet Ireneusz Kot,15475,1-5Gbps,Balanced,Regional,Cable/DSL/ISP,0,0,True,False,False,1,1,,Open,Not Required,False,Not Required
10525,199790,10993,125,0,IP Telecom Bulgaria,16404,,Not Disclosed,Not Disclosed,,2,2,True,False,True,2,0,,Open,Not Required,False,Not Required
10526,199800,4325,4,0,VORGUVARA,36543,5-10Gbps,Balanced,Regional,Enterprise,2,1,True,True,True,1,0,,Open,Not Required,False,Not Required
10527,199803,244954,23,7,ComSource,13574,,Balanced,Regional,Network Services,2200,700,True,False,True,3,2,,Open,Not Required,False,Not Required
10528,199811,30274,40,0,Wifx,15588,5-10Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,10000,5000,True,True,True,2,2,,Open,Not Required,False,Not Required
10529,199816,8988,2,0,,,,,,,,,,,,,,,,,,
10530,199829,18975,2,1,Akronic Network,35510,50-100Gbps,Balanced,Global,Content,50000,15000,True,False,True,1,3,,Open,Not Required,False,Not Required
10531,199831,16037,9,1,,,,,,,,,,,,,,,,,,
10532,199837,35568,41,0,Connetical Srl,9534,,Mostly Inbound,Regional,Cable/DSL/ISP,8,2,True,False,True,3,1,,Selective,Not Required,False,Not Required
10533,199840,5080,2,0,Pieter Berkel,34639,,Not Disclosed,Not Disclosed,,4,256,True,False,True,0,0,,Open,Not Required,False,Not Required
10534,199842,5253,6,0,PANCOM Panek Przemyslaw,16058,1-5Gbps,Balanced,Europe,Cable/DSL/ISP,0,0,True,False,False,1,1,,Open,Not Required,False,Not Required
10535,199846,25838,6,0,ComNet Multimedia Sp. z o.o.,15277,20-50Gbps,Balanced,Regional,Cable/DSL/ISP,3,1,True,True,True,2,2,,Open,Not Required,False,Not Required
10536,199850,3627,1,0,,,,,,,,,,,,,,,,,,
10537,199857,9662,5,0,,,,,,,,,,,,,,,,,,
10538,199859,5169,6,0,,,,,,,,,,,,,,,,,,
10539,199873,8968,2,0,,,,,,,,,,,,,,,,,,
10540,199888,697,13,0,RAJF,14839,1-5Gbps,Balanced,Regional,Cable/DSL/ISP,1,0,True,True,False,3,3,,Open,Not Required,False,Not Required
10541,199902,5295,30,0,Lantmateriet,30371,1-5Gbps,Mostly Outbound,Europe,Government,7,2,True,False,True,3,0,,Open,Not Required,False,Not Required
10542,199918,9052,33,0,WarpNet,34887,20-100Mbps,Not Disclosed,Europe,Educational/Research,10,10,True,False,True,2,0,,Open,Not Required,False,Not Required
10543,199925,47941,3,0,Phan Nhat Nghi,40677,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,,,False,
10544,199937,4561,4,0,ANWB B.V.,9041,100-1000Mbps,Balanced,Regional,Content,10,1,True,False,True,1,1,,Restrictive,Not Required,False,Not Required
10545,199938,3041969,147,1047,Netzwerge,20851,5-10Gbps,Balanced,Regional,NSP,200,100,True,False,True,12,3,,Open,Not Required,False,Not Required
10546,199939,53034,136,0,KeenSystems B.V.,8848,,Balanced,Europe,NSP,20,10,True,False,True,3,5,,Open,Preferred,False,Private Only
10547,199942,5136,1,0,,,,,,,,,,,,,,,,,,
10548,199943,10298,4,0,,,,,,,,,,,,,,,,,,
10549,199947,10434,25,0,Nexusway,9122,10-20Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,2,1,True,False,True,3,4,,Open,Not Required,False,Not Required
10550,199950,8864,4,0,HJELM-ENTERPRISES-AB,40491,5-10Gbps,Balanced,Europe,Enterprise,50,30,True,False,True,2,2,,Open,Not Required,False,Not Required
