node_id,asn,path_occurrences,in_degree,out_degree,name,org_id,info_traffic,info_ratio,info_scope,info_type,info_prefixes4,info_prefixes6,info_unicast,info_multicast,info_ipv6,ix_count,fac_count,policy_url,policy_general,policy_locations,policy_ratio,policy_contracts
2418,27953,4262,1,1,Nodosud S.A.,19155,20-50Gbps,Balanced,South America,Cable/DSL/ISP,9,1,True,False,True,0,0,,Open,Not Required,False,Not Required
2419,27955,425,3,0,Cooperativa de Provisión de Servicios Publicos de Tortuguitas,11889,20-50Gbps,Mostly Inbound,South America,Cable/DSL/ISP,68,3,True,True,True,1,1,,Open,Preferred,False,Required
2420,27957,40,1,0,,,,,,,,,,,,,,,,,,
2421,27960,525,2,0,Coop. de Obras y Serv. Púb. Ltda. de Río Tercero,9965,,,,Cable/DSL/ISP,7,1,True,False,True,1,2,,Selective,Not Required,False,Not Required
2422,27978,16807,3,3,Telmex Servicios Empresariales,25911,,Not Disclosed,Not Disclosed,NSP,1500,300,False,False,False,0,0,,Open,Not Required,False,Not Required
2423,27979,185,1,0,Stel Chile,16262,5-10Gbps,Not Disclosed,South America,Cable/DSL/ISP,2,0,True,False,False,0,0,,Selective,Not Required,False,Not Required
2424,27983,5195,11,0,Red Intercable Digital S.A.,9736,1-5Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,2,0,True,False,True,0,0,,Selective,Preferred,False,Required
2425,27984,435,3,0,TeleRed,10325,200-300Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,300,50,True,False,True,1,4,,Restrictive,Preferred,False,Private Only
2426,27986,61849,4,3,entel IP Internacional,19802,,Not Disclosed,Not Disclosed,,0,0,True,False,True,0,2,,Open,Not Required,False,Not Required
2427,27987,1985,3,2,NODOCOOP Federación de Cooperativas,28625,5-10Gbps,Mostly Inbound,South America,Cable/DSL/ISP,34,1,True,False,True,0,0,,Selective,Not Required,False,Not Required
2428,27988,2000,7,6,Servicios y Telecomunicaciones,10072,500-1000Gbps,Balanced,Global,Content,2000,500,True,True,True,1,7,,Open,Not Required,False,Not Required
2429,27994,190,4,0,Servicios para el Transporte de Información,32685,10-20Gbps,Mostly Inbound,South America,Cable/DSL/ISP,6,0,True,False,False,1,3,,Open,Not Required,False,Not Required
2430,27995,1150,1,0,CLARO CHILE,25911,,Not Disclosed,Not Disclosed,,0,0,True,False,True,0,0,,Open,Not Required,False,Not Required
2431,27997,300,1,0,Coop. Ltda de Electricidad y Servicios Anexos de Huinca Renancó,19095,1-5Gbps,Not Disclosed,Regional,,32,1,True,True,False,1,1,,Open,Not Required,False,Not Required
2432,28000,150,1,0,LACNIC Montevideo,1470,100-1000Mbps,Mostly Inbound,South America,Enterprise,0,0,True,False,True,0,0,,Open,Not Required,False,Not Required
2433,28001,125,2,0,LACNIC,1470,,Heavy Outbound,Regional,Enterprise,4,0,True,False,True,1,0,,Open,Not Required,False,Not Required
2434,28006,25,0,1,CNT EP,12312,300-500Gbps,Balanced,South America,,664,174,True,True,True,0,0,,Open,Not Required,False,Not Required
2435,28009,535,4,0,Da.Vi.Tel. S.A.,10151,50-100Gbps,Balanced,South America,Cable/DSL/ISP,40,1,True,False,True,1,2,,Open,Not Required,False,Not Required
2436,28015,3975,1,0,,,,,,,,,,,,,,,,,,
2437,28022,810,2,4,CRISP,32865,20-50Gbps,Balanced,Regional,Cable/DSL/ISP,20,32,True,False,True,2,0,,Selective,Preferred,False,Not Required
2438,28026,400,1,0,Airsat,10394,5-10Gbps,Balanced,South America,Cable/DSL/ISP,15,1,True,True,True,1,1,,Open,Preferred,False,Required
2439,28029,25,1,0,,,,,,,,,,,,,,,,,,
2440,28032,755,2,0,InterNexa Peru,4411,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,4,,Selective,Not Required,False,Not Required
2441,28037,200,2,0,Alpha 2000 Soluciones Infomaticas,15696,5-10Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,8,0,True,False,False,1,1,http://alpha2000.com.ar/v3/peering/,Open,Not Required,False,Not Required
2442,28038,460,3,0,SAN LUIS CTV S.A.,12468,20-50Gbps,Mostly Inbound,South America,Cable/DSL/ISP,116,5,True,True,True,1,2,,Open,Not Required,False,Private Only
2443,28044,25,1,0,,,,,,,,,,,,,,,,,,
2444,28049,90,1,0,ISP SOLUTIONS,26610,,Not Disclosed,Not Disclosed,,0,0,False,False,False,2,0,,Open,Not Required,False,Not Required
2445,28051,425,2,0,Villa Flandria,26548,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
2446,28058,140,1,0,,,,,,,,,,,,,,,,,,
2447,28061,25,1,0,,,,,,,,,,,,,,,,,,
2448,28064,120,1,0,,,,,,,,,,,,,,,,,,
2449,28066,190,2,0,Cooperativa Telefonica Mariano Acosta,11282,20-50Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,36,1,True,False,False,1,3,http://www.marianoacosta.coop,Open,Not Required,False,Not Required
2450,28069,25,1,0,,,,,,,,,,,,,,,,,,
2451,28075,4575,7,1,ARLINK,19372,100-200Gbps,Mostly Inbound,South America,Cable/DSL/ISP,500,300,True,False,True,1,1,,Open,Not Required,False,Not Required
2452,28087,350,2,0,,,,,,,,,,,,,,,,,,
2453,28088,75,2,0,Inversiones Apolo S.A. de C.V.,38012,5-10Gbps,Balanced,Not Disclosed,Cable/DSL/ISP,2,1,True,True,True,1,0,,Open,Not Required,False,Not Required
2454,28091,50,2,0,,,,,,,,,,,,,,,,,,
2455,28096,440,2,0,Geonet,21508,1-5Gbps,Balanced,South America,Cable/DSL/ISP,8,0,True,False,True,1,0,https://geonet.cl,Open,Not Required,False,Not Required
2456,28098,850,1,1,,,,,,,,,,,,,,,,,,
2457,28099,355,3,0,iHosting Servicios Internet,18230,10-20Gbps,Balanced,South America,Cable/DSL/ISP,20,10,True,False,True,1,0,,Open,Not Required,False,Not Required
2458,28100,1235,1,1,Cooperativa Villa del Rosario (Coovilros),17589,1-5Gbps,Mostly Inbound,South America,Cable/DSL/ISP,45,0,True,False,False,1,0,,Selective,Not Required,False,Not Required
2459,28103,1804,2,1,TEISA,17091,10-20Gbps,Balanced,Regional,Cable/DSL/ISP,26,1,True,False,True,1,0,,Open,Not Required,False,Not Required
2460,28109,50,1,0,FUNDASUR,18041,100-1000Mbps,Mostly Inbound,Regional,Educational/Research,2,1,True,False,True,1,1,,Open,Not Required,False,Private Only
2461,28110,905,3,1,Rack Lodge,25427,100-1000Mbps,Balanced,Global,Content,22,1,True,False,True,2,1,,Open,Not Required,False,Not Required
2462,28111,503,2,0,Grupo Solunet SRL,15921,100-200Gbps,Heavy Inbound,Regional,NSP,100,10,True,False,True,1,3,,Selective,Not Required,False,Private Only
2463,28114,720,5,0,DIRECTV LATAM - VRIO (AR),17893,50-100Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,5000,3000,True,True,True,1,4,,Open,Not Required,False,Not Required
2464,28116,50,1,1,,,,,,,,,,,,,,,,,,
2465,28118,13200,6,2,Altice Dominicana,14541,100-200Gbps,Not Disclosed,Not Disclosed,Cable/DSL/ISP,1000,2,True,False,True,1,2,,Selective,Not Required,False,Not Required
2466,28120,442,2,2,,,,,,,,,,,,,,,,,,
2467,28124,670,1,0,Ufinet Brasil S.A.,10689,300-500Gbps,Mostly Inbound,South America,Cable/DSL/ISP,700,100,True,False,True,0,18,https://www.ufinet.com,Selective,Preferred,False,Required
2468,28126,7907,6,15,Brisanet Servicos de Telecomunicacoes,8242,5-10Tbps,Heavy Inbound,South America,Cable/DSL/ISP,3000,1000,True,False,True,11,9,,Open,Not Required,False,Not Required
2469,28131,160,2,0,NET.COM TELECOMUNICAÇOES,12501,50-100Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,100,10,True,False,True,4,0,,Open,Not Required,False,Not Required
2470,28140,1159,3,2,Maxiweb Internet Provider,3535,10-20Gbps,Mostly Inbound,South America,Cable/DSL/ISP,20,10,True,False,True,1,0,https://lg.maxiweb.com.br/politica.html,Open,Not Required,False,Not Required
2471,28144,75,2,1,G3 Telecom,2821,100-1000Mbps,Mostly Inbound,Regional,NSP,16,1,True,False,True,0,0,,Open,Not Required,False,Private Only
2472,28146,22524,7,18,Mhnet Telecom,9124,1-5Tbps,Mostly Inbound,South America,Cable/DSL/ISP,2000,600,True,False,True,5,2,http://www.mhnet.com.br,Open,Not Required,False,Not Required
2473,28154,678,5,1,AR TELECOM PROVEDOR DE INTERNET,14230,20-50Gbps,Mostly Inbound,South America,Cable/DSL/ISP,60,30,True,False,True,1,0,,Open,Not Required,False,Not Required
2474,28165,687,4,2,Wireless Comm Services LTDA,7141,,Mostly Inbound,Regional,NSP,512,64,True,False,True,3,15,,Selective,Not Required,False,Not Required
2475,28166,1575,2,0,Telecom South America,2290,,Mostly Inbound,Regional,Cable/DSL/ISP,150,20,True,False,True,2,17,http://www.tesatelecom.com,Open,Not Required,False,Not Required
2476,28178,568,3,0,NWI Telecom,8415,50-100Gbps,Mostly Inbound,Regional,NSP,40,10,True,False,True,3,3,,Open,Not Required,False,Not Required
2477,28186,2340,5,7,ITS Telecomunicações,2639,1-5Tbps,Heavy Inbound,Regional,NSP,2000,500,True,False,True,7,10,https://www.peeringdb.com/net/3284,Selective,Not Required,False,Not Required
2478,28189,16203,4,15,JR & JS ENGENHARIA E COMÉRCIO LTDA,17540,100-200Gbps,Mostly Inbound,South America,NSP,100000,10000,True,True,True,2,20,,Selective,Not Required,False,Not Required
2479,28191,2866,3,3,Jupiter Telecom,8142,300-500Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,200,200,True,False,True,4,2,,Open,Not Required,False,Not Required
2480,28195,205,2,0,Com4 Data Center Eireli,26496,10-20Gbps,Balanced,Global,Cable/DSL/ISP,8192,100000,True,False,True,1,0,,Selective,Not Required,False,Not Required
2481,28196,65,3,0,BANCO VOTORANTIM,23866,,Heavy Inbound,Regional,,0,0,True,False,False,1,0,,Open,Not Required,False,Not Required
2482,28198,7094,13,4,Sempre Internet,8044,500-1000Gbps,Heavy Inbound,South America,Cable/DSL/ISP,1500,500,True,True,True,6,3,,Selective,Not Required,False,Not Required
2483,28201,11006,3,3,VALENET,8090,300-500Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,700,250,True,False,True,2,1,,Open,Not Required,False,Not Required
2484,28209,1100,5,0,Under,8254,,Heavy Outbound,South America,Content,100,10,True,False,True,1,1,,Open,Not Required,False,Not Required
2485,28210,1746,6,2,Giga+ Fibra - DF/ES/RJ,13874,1-5Tbps,Mostly Inbound,Regional,Cable/DSL/ISP,200,15,True,False,True,1,6,,Selective,Not Required,False,Not Required
2486,28216,246,1,0,Host One,11521,1-5Gbps,Mostly Outbound,South America,Content,16,1,True,False,True,1,2,,Open,Not Required,False,Not Required
2487,28219,935,3,0,NetRosas Telecom,11321,100-200Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,58,7,True,False,True,1,0,,Open,Not Required,False,Not Required
2488,28220,18393,9,6,Cabo Telecom,2130,1-5Tbps,Mostly Inbound,Regional,Cable/DSL/ISP,500,100,True,False,True,4,12,,Open,Not Required,False,Not Required
2489,28225,245,4,2,Provedornet Telecom. e Serviços de Internet Ltda,31209,5-10Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,100,50,True,False,True,2,0,,Open,Not Required,False,Not Required
2490,28232,155,3,0,BIT INFORMATICA,31847,,Not Disclosed,Not Disclosed,,1000,500,True,False,True,2,1,,Open,Not Required,False,Not Required
2491,28234,620,2,0,Wireless Telecom,25988,,Mostly Inbound,South America,Cable/DSL/ISP,500,100,True,False,True,1,2,http://www.wtinternet.com.br,Selective,Not Required,False,Not Required
2492,28239,300,3,0,IWserver Internet Banda Larga Ltda (IW Telecom),8057,,Balanced,South America,Cable/DSL/ISP,15,1,True,False,True,1,0,,Open,Not Required,False,Not Required
2493,28252,1055,4,0,WorldNet Telecom,16308,50-100Gbps,Mostly Outbound,Regional,NSP,32,16,True,False,True,3,0,,Open,Not Required,False,Not Required
2494,28255,90,2,0,West Internet AS28255,17788,5-10Gbps,Mostly Inbound,Regional,NSP,100,10,True,False,True,0,2,,Selective,Not Required,False,Not Required
2495,28258,13419,5,4,Vero Internet,10620,1-5Tbps,Heavy Inbound,Global,Cable/DSL/ISP,1500,200,True,False,True,3,10,,Open,Not Required,False,Not Required
2496,28260,3002,5,11,Altarede Corporate,13048,500-1000Gbps,Heavy Inbound,Regional,NSP,10000,1000,True,True,True,3,8,,Open,Not Required,True,Not Required
2497,28271,1285,3,3,DataCorpore Telecom & Datacenter,8759,10-20Gbps,Balanced,Regional,NSP,100,10,True,False,True,1,0,,Open,Not Required,False,Not Required
2498,28272,420,2,0,,,,,,,,,,,,,,,,,,
2499,28273,205,4,0,,,,,,,,,,,,,,,,,,
2500,28283,69495,11,208,Adyl Telecom - AS28283,8505,1-5Tbps,Mostly Inbound,South America,NSP,3000,1500,True,False,True,26,23,,Open,Not Required,True,Not Required
2501,28294,4351,4,2,Giga+ Fibra - MG,13874,50-100Gbps,Mostly Inbound,South America,Cable/DSL/ISP,200,50,True,False,True,0,1,,Open,Not Required,False,Not Required
2502,28295,385,4,0,,,,,,,,,,,,,,,,,,
2503,28306,2867,2,3,Voluy Telecom,8092,100-200Gbps,Mostly Inbound,Regional,NSP,800,200,True,False,True,2,7,,Open,Not Required,False,Not Required
2504,28308,165,3,0,ORION TELECOMUNICAÇÕES COM E SERV,13614,10-20Gbps,Mostly Inbound,South America,Cable/DSL/ISP,32,4,True,False,True,2,0,,Open,Not Required,False,Not Required
2505,28316,25,1,0,,,,,,,,,,,,,,,,,,
2506,28317,235,1,0,Boomerang Wireless,25427,100-1000Mbps,Balanced,Regional,Cable/DSL/ISP,8,0,True,True,True,1,0,,Open,Not Required,False,Not Required
2507,28319,810,2,1,Banda Ancha SPA,19821,10-20Gbps,Not Disclosed,South America,Enterprise,200,100,True,False,False,1,1,,Open,Not Required,False,Not Required
2508,28326,333,5,0,Total Telecom,28783,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
2509,28329,18784,5,21,G8,4855,1-5Tbps,Mostly Inbound,South America,NSP,10000,4000,True,False,True,15,30,,Selective,Not Required,True,Not Required
2510,28334,320,4,0,PROCESS TELECOM,23283,20-50Gbps,Balanced,Regional,NSP,20,10,True,False,True,1,0,,Open,Not Required,False,Not Required
2511,28338,639,1,1,Ufinet Brasil RJ,7015,200-300Gbps,Mostly Inbound,South America,Cable/DSL/ISP,14200,710,True,False,True,1,8,https://www.ufinet.com,Selective,Preferred,False,Required
2512,28343,19709,5,12,Unifique Telecomunicações,8054,,,Regional,Cable/DSL/ISP,2000,800,True,False,True,5,4,,Selective,Not Required,False,Not Required
2513,28344,180,1,0,,,,,,,,,,,,,,,,,,
2514,28359,1896,5,0,ZAAZ PROVEDOR DE INTERNET E TELECOMUNICACOES S.A,31112,500-1000Gbps,Heavy Inbound,Regional,NSP,2000,1000,True,False,True,6,5,http://noc@zaaztelecom.com.br,Open,Not Required,False,Not Required
2515,28360,435,3,0,WKVE Telecom,8016,10-20Gbps,Mostly Inbound,South America,NSP,500,500,True,False,True,4,4,,Open,Not Required,False,Private Only
2516,28368,1694,2,1,SOBRALNET SERVIÇOS E TELECOMUNICACOES LTDA - ME,11435,300-500Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,4000,2000,True,False,True,1,0,,Open,Not Required,False,Not Required
2517,28370,3075,4,1,Guifami Informatica LTDA,10743,200-300Gbps,Mostly Inbound,Regional,NSP,500,500,True,False,True,2,3,,Open,Not Required,False,Not Required
2518,28372,50,1,0,,,,,,,,,,,,,,,,,,
2519,28387,445,2,0,Blacom,35267,20-50Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,12,2,True,False,True,0,0,,Open,Not Required,False,Not Required
2520,28394,652,4,3,Bicentel SA de CV (C3ntro Telecom),23026,,Not Disclosed,Not Disclosed,,1000,1000,True,False,True,3,11,,Open,Not Required,False,Not Required
2521,28398,2926,5,0,INTERNET TELEFONIA Y TV DE MICHOACAN SA DE CV,21746,500-1000Gbps,Heavy Inbound,North America,Cable/DSL/ISP,100,20,True,False,True,5,17,,Open,Not Required,False,Not Required
2522,28409,1067,5,0,,,,,,,,,,,,,,,,,,
2523,28411,300,1,0,,,,,,,,,,,,,,,,,,
2524,28419,480,2,0,,,,,,,,,,,,,,,,,,
2525,28432,440,4,0,Telecable del Mineral,28507,20-50Gbps,Not Disclosed,Not Disclosed,Network Services,4,1,True,False,True,0,0,,Open,Not Required,False,Not Required
2526,28434,108,3,0,,,,,,,,,,,,,,,,,,
2527,28436,100,2,0,,,,,,,,,,,,,,,,,,
2528,28438,1379,1,0,ATC HOLDING FIBRA MEXICO,14978,50-100Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,1000,200,True,False,True,0,11,,Selective,Not Required,False,Not Required
2529,28443,75,1,0,,,,,,,,,,,,,,,,,,
2530,28448,25,1,0,,,,,,,,,,,,,,,,,,
2531,28451,150,3,0,Ignacio Sanchez Gutierrez,34890,10-20Gbps,Balanced,Regional,Cable/DSL/ISP,1,1,True,False,True,0,0,,Open,Not Required,False,Not Required
2532,28458,29214,10,7,IENTC Telecom Mexico,19918,5-10Tbps,Mostly Inbound,North America,NSP,25000,646,True,False,True,11,29,,Open,Not Required,False,Not Required
2533,28461,25,1,0,,,,,,,,,,,,,,,,,,
2534,28469,5238,6,1,,,,,,,,,,,,,,,,,,
2535,28495,10,1,0,,,,,,,,,,,,,,,,,,
2536,28503,50,1,0,,,,,,,,,,,,,,,,,,
2537,28509,9380,4,1,izzi telecom (AS28509),10438,500-1000Gbps,Heavy Inbound,North America,Cable/DSL/ISP,15000,10000,False,False,False,0,1,,Selective,Not Required,False,Not Required
2538,28515,25,1,0,,,,,,,,,,,,,,,,,,
2539,28517,515,5,0,,,,,,,,,,,,,,,,,,
2540,28524,15,1,0,,,,,,,,,,,,,,,,,,
2541,28539,1231,5,0,XCIEN,39100,,Not Disclosed,Not Disclosed,,1000,1000,True,False,True,1,1,,Open,Not Required,False,Not Required
2542,28546,1065,5,0,"Servnet Mexico, S.A. de C.V.",37504,5-10Gbps,Not Disclosed,Regional,Network Services,16,0,True,False,True,0,1,,Open,Not Required,False,Not Required
2543,28548,4030,3,0,izzi telecom (AS28548),10438,,Mostly Inbound,North America,Cable/DSL/ISP,15000,10000,False,False,False,0,1,,Selective,Not Required,False,Not Required
2544,28554,2200,3,1,izzi telecom (AS28554),10438,,Not Disclosed,Not Disclosed,,15000,10000,False,False,False,2,1,,Open,Not Required,False,Not Required
2545,28555,700,3,0,,,,,,,,,,,,,,,,,,
2546,28561,150,2,0,,,,,,,,,,,,,,,,,,
2547,28567,25,1,0,,,,,,,,,,,,,,,,,,
2548,28572,447,7,0,Apoiocom Digital Ltda - EPP,38863,10-20Gbps,Balanced,South America,,512,64,True,False,True,0,0,,Open,Not Required,False,Not Required
2549,28573,42404,1,1,Claro S.A. (NET),2336,10-20Tbps,Heavy Inbound,Regional,Cable/DSL/ISP,0,0,True,True,True,0,0,,Selective,Preferred,True,Required
2550,28580,2965,4,0,FasterNet,2374,50-100Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,500,100,True,False,True,2,4,,Open,Not Required,False,Not Required
2551,28582,220,2,0,COMPULAND INFORMATICA,25466,100-1000Mbps,Mostly Inbound,Regional,Cable/DSL/ISP,24,0,True,False,False,0,0,,Open,Not Required,False,Not Required
2552,28594,585,3,0,ALL NET Redes Corporativas,10559,100-1000Mbps,Mostly Inbound,Regional,Cable/DSL/ISP,10,1,True,False,False,0,0,,Open,Not Required,False,Not Required
2553,28596,820,3,0,,,,,,,,,,,,,,,,,,
2554,28598,7411,8,22,Giga+ Fibra - N/NE,12765,1-5Tbps,Balanced,South America,NSP,5000,1000,True,False,True,6,10,,Open,Preferred,False,Not Required
2555,28599,120,1,0,,,,,,,,,,,,,,,,,,
2556,28604,700,5,0,Globo Comunicação e Participações S.A.,9185,10-20Tbps,Heavy Outbound,South America,Content,40,30,True,False,True,22,10,https://peering.globo,Open,Preferred,False,Private Only
2557,28605,2168,4,2,Defferrari Informática,14792,20-50Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,200,50,True,False,True,1,3,,Open,Not Required,False,Not Required
2558,28606,286,3,0,FSOnline Internet,12549,,Mostly Inbound,Regional,Cable/DSL/ISP,200,50,True,False,True,4,0,,Open,Not Required,False,Not Required
2559,28610,520,3,0,DEBIAN SIGNAL COMUNICAÇÃO MULTIMIDIA,19944,20-50Gbps,Mostly Inbound,Global,Cable/DSL/ISP,6,20,True,False,True,1,0,,Open,Not Required,False,Not Required
2560,28613,685,8,0,,,,,,,,,,,,,,,,,,
2561,28624,3154,4,1,Oops Telecom,7981,500-1000Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,300,15,True,False,True,4,2,,Open,Not Required,False,Not Required
2562,28626,295,4,0,,,,,,,,,,,,,,,,,,
2563,28630,125,3,0,,,,,,,,,,,,,,,,,,
2564,28634,517,3,0,Life Tecnologia,8258,50-100Gbps,Balanced,South America,Cable/DSL/ISP,240,20,True,False,True,2,2,,Open,Not Required,False,Not Required
2565,28639,225,1,0,Ropke & Kruger LTDA,17449,50-100Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,2,1,True,False,True,1,0,,Selective,Preferred,False,Required
2566,28640,983,4,0,VIPWAY Telecom,8482,1-5Gbps,Mostly Outbound,South America,Cable/DSL/ISP,0,0,True,False,True,0,0,,Open,Not Required,False,Not Required
2567,28644,70,1,0,Brasilsite Telecomunicações,35346,10-20Gbps,Balanced,Global,Enterprise,32,10000,True,False,True,1,1,,Open,Not Required,False,Not Required
2568,28649,10885,8,8,Desktop Sigmanet Comunicação Multimídia Ltda,18735,1-5Tbps,Mostly Inbound,Regional,Cable/DSL/ISP,400,80,True,False,True,3,3,,Open,Not Required,False,Not Required
2569,28652,1115,3,1,Telecomunicações Nordeste Ltda.,33873,50-100Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,100,20,True,False,True,2,0,,Selective,Not Required,False,Not Required
2570,28653,335,2,0,Wireless Internet S.A.,20987,1-5Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,0,0,True,False,False,1,0,,Open,Not Required,False,Not Required
2571,28658,425,2,0,Gigalink de Nova Friburgo Soluções em Rede Multimedia,17464,50-100Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,500,50,True,False,True,2,4,,Open,Not Required,False,Not Required
2572,28663,1725,9,6,Flys Interativa AS28663,8634,100-200Gbps,Balanced,South America,NSP,10000,2000,True,False,True,12,18,,Open,Not Required,False,Not Required
2573,28665,530,2,0,PredialNet Provedor de Internet Ltda,8022,500-1000Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,200,100,True,False,True,4,4,,Open,Not Required,False,Not Required
2574,28666,2655,2,4,Hostlocation LTDA,8449,50-100Gbps,Balanced,South America,Enterprise,142,50,True,False,True,1,0,,Open,Not Required,False,Not Required
2575,28667,1148,4,0,NETWORK TELECOMUNICACOES S.A.,8039,50-100Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,60,20,True,False,True,1,0,,Open,Not Required,True,Not Required
2576,28668,1219,3,1,LPNET Internet Provider,8108,10-20Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,100,10,True,False,True,1,0,,Open,Not Required,False,Not Required
2577,28669,2303,5,2,America-NET,19474,,Not Disclosed,Regional,Cable/DSL/ISP,1000,100,True,False,True,1,8,,Open,Not Required,False,Not Required
2578,28670,231,2,0,REDEL,12300,10-20Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,10,10,True,False,True,4,0,,Open,Not Required,False,Not Required
2579,28680,120,1,0,,,,,,,,,,,,,,,,,,
2580,28716,16061,15,6,Retelit Spa,7742,50-100Gbps,Mostly Inbound,Europe,NSP,1000,70,True,False,True,8,10,,Open,Preferred,False,Not Required
2581,28756,920,3,0,,,,,,,,,,,,,,,,,,
2582,28757,460,5,0,Scotnet.co.uk Ltd,7932,,Balanced,Europe,Cable/DSL/ISP,30,2,True,False,True,2,4,,Open,Preferred,False,Not Required
2583,28768,100,2,0,XSALTO,12821,1-5Gbps,Balanced,Europe,Content,10,10,True,False,True,1,3,,Open,Not Required,False,Not Required
2584,28773,979,7,1,Global Technology Ukraine,13998,100-200Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,76,112,True,False,True,10,9,,Open,Not Required,False,Not Required
2585,28785,140,2,0,Asseco Data Systems,27991,,Not Disclosed,Not Disclosed,Enterprise,15,5,True,False,True,2,0,,Open,Not Required,False,Not Required
2586,28797,6,1,0,,,,,,,,,,,,,,,,,,
2587,28815,55,1,0,,,,,,,,,,,,,,,,,,
2588,28840,8520,3,0,,,,,,,,,,,,,,,,,,
2589,28853,40,1,0,RAIFFEISEN,41752,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
2590,28867,25,1,0,,,,,,,,,,,,,,,,,,
2591,28892,20,3,0,,,,,,,,,,,,,,,,,,
2592,28959,130,3,0,Vitol Services Ltd,39800,,Not Disclosed,Not Disclosed,Enterprise,0,0,True,False,False,0,0,,Open,Not Required,False,Not Required
2593,28972,142,3,0,M-SOFT,20690,50-100Gbps,Heavy Inbound,Europe,Cable/DSL/ISP,19,2,True,False,True,2,2,,Selective,Not Required,False,Not Required
2594,28994,5,1,0,,,,,,,,,,,,,,,,,,
2595,28997,70,1,0,,,,,,,,,,,,,,,,,,
2596,28999,110,3,0,Siportal Srl,19399,,Not Disclosed,Not Disclosed,Network Services,10,10,False,False,False,2,2,,Open,Not Required,False,Not Required
2597,29009,112,2,0,UK Broadband,8417,,Mostly Inbound,Europe,Cable/DSL/ISP,10,10,True,False,True,2,3,,No,Not Required,False,Not Required
2598,29049,185144,20,6,Delta Telecom,14480,1-5Tbps,Balanced,Global,NSP,7000,150,True,True,True,4,5,,Selective,Not Required,False,Not Required
2599,29066,9338,4,1,velia.net,1462,,Mostly Outbound,Europe,Content,110,20,True,False,True,0,0,,Open,Not Required,False,Not Required
2600,29067,235,3,0,UATLD-AS,39777,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,,,False,
2601,29076,23125,9,4,Filanco AS29076,1718,300-500Gbps,Mostly Outbound,Europe,NSP,15000,1000,True,True,True,7,20,,Open,Not Required,False,Not Required
2602,29084,3810,6,0,Comnet Bulgaria,14859,5-10Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,250,10,True,False,True,3,0,,Selective,Not Required,False,Not Required
2603,29085,40,1,0,,,,,,,,,,,,,,,,,,
2604,29086,110,3,0,GiTy,18074,100-1000Mbps,Mostly Inbound,Europe,Enterprise,20,20,True,False,True,2,3,,Open,Not Required,False,Not Required
2605,29091,3900,4,0,ipNX Nigeria,20475,50-100Gbps,Mostly Inbound,Africa,Cable/DSL/ISP,100,1,True,False,True,4,9,,Open,Not Required,False,Not Required
2606,29097,120,1,0,Hostpoint,24495,,Not Disclosed,Not Disclosed,Content,3,1,True,False,True,1,1,,Selective,Not Required,False,Not Required
2607,29107,2119,4,0,Synapse Network,18133,300-500Gbps,Balanced,Regional,,100,0,True,True,True,5,2,,Selective,Preferred,False,Not Required
2608,29119,58826,15,5,Aire Networks del Mediterraneo,2480,1-5Tbps,Mostly Inbound,Europe,NSP,6000,300,True,True,True,11,34,,Selective,Preferred,False,Not Required
2609,29134,316,3,1,Webglobe,17761,,Not Disclosed,Not Disclosed,Content,30,15,True,False,True,1,3,,Open,Not Required,False,Not Required
2610,29152,1055,1,0,Decknet,4458,5-10Gbps,Mostly Outbound,Global,NSP,30,2,True,False,True,1,14,,Open,Not Required,False,Not Required
2611,29164,168,1,0,,,,,,,,,,,,,,,,,,
